Date,Hour,Month,Gender,Age,Nationality,Day
2024-01-23,11,1,F,25,Foreigner,Tuesday
2024-01-23,16,1,F,44,Local,Tuesday
2024-01-23,12,1,F,23,Local,Tuesday
2024-01-23,10,1,F,65,Local,Tuesday
2024-01-23,14,1,F,26,Local,Tuesday
2024-01-23,10,1,M,50,Local,Tuesday
2024-01-23,13,1,M,22,Local,Tuesday
2024-01-23,12,1,M,20,Local,Tuesday
2024-01-23,17,1,M,20,Foreigner,Tuesday
2024-01-23,10,1,M,22,Local,Tuesday
2024-01-23,10,1,M,58,Local,Tuesday
2024-01-23,11,1,F,41,Local,Tuesday
2024-01-23,17,1,M,62,Local,Tuesday
2024-01-23,17,1,M,27,Local,Tuesday
2024-01-23,10,1,M,45,Foreigner,Tuesday
2024-01-23,16,1,M,40,Local,Tuesday
2024-01-23,15,1,M,20,Local,Tuesday
2024-01-23,12,1,F,69,Local,Tuesday
2024-01-23,17,1,F,31,Foreigner,Tuesday
2024-01-23,16,1,F,66,Foreigner,Tuesday
2024-01-23,14,1,F,61,Foreigner,Tuesday
2024-01-23,10,1,M,32,Local,Tuesday
2024-01-23,15,1,M,41,Local,Tuesday
2024-01-23,11,1,F,50,Local,Tuesday
2024-01-23,15,1,M,47,Local,Tuesday
2024-01-23,12,1,F,43,Local,Tuesday
2024-01-23,18,1,M,50,Foreigner,Tuesday
2024-01-23,10,1,M,27,Local,Tuesday
2024-01-23,15,1,M,55,Local,Tuesday
2024-01-23,14,1,M,51,Local,Tuesday
2024-01-23,12,1,M,54,Local,Tuesday
2024-01-23,16,1,M,22,Local,Tuesday
2024-01-23,12,1,F,36,Local,Tuesday
2024-01-23,18,1,F,48,Local,Tuesday
2024-01-23,15,1,F,47,Local,Tuesday
2024-01-23,14,1,M,48,Local,Tuesday
2024-01-23,15,1,M,38,Foreigner,Tuesday
2024-01-23,18,1,M,45,Local,Tuesday
2024-01-23,15,1,M,67,Local,Tuesday
2024-01-23,10,1,F,25,Foreigner,Tuesday
2024-01-23,15,1,M,55,Local,Tuesday
2024-01-23,11,1,M,69,Local,Tuesday
2024-01-23,16,1,F,46,Foreigner,Tuesday
2024-01-23,18,1,M,30,Local,Tuesday
2024-01-23,13,1,M,57,Local,Tuesday
2024-01-23,17,1,F,40,Local,Tuesday
2024-01-23,15,1,F,70,Foreigner,Tuesday
2024-01-23,13,1,M,58,Local,Tuesday
2024-01-23,17,1,F,61,Local,Tuesday
2024-01-23,14,1,F,64,Local,Tuesday
2024-01-23,17,1,M,53,Foreigner,Tuesday
2024-01-23,10,1,M,64,Local,Tuesday
2024-01-23,14,1,M,40,Foreigner,Tuesday
2024-01-23,18,1,F,68,Foreigner,Tuesday
2024-01-23,12,1,M,66,Foreigner,Tuesday
2024-01-23,16,1,F,41,Local,Tuesday
2024-01-23,12,1,M,59,Local,Tuesday
2024-01-23,13,1,M,61,Local,Tuesday
2024-01-23,11,1,F,31,Local,Tuesday
2024-01-23,18,1,F,39,Local,Tuesday
2024-01-23,16,1,M,33,Local,Tuesday
2024-01-23,18,1,F,42,Local,Tuesday
2024-01-23,18,1,M,47,Local,Tuesday
2024-01-23,10,1,F,47,Local,Tuesday
2024-01-23,15,1,M,19,Foreigner,Tuesday
2024-01-23,18,1,F,67,Local,Tuesday
2024-01-23,12,1,M,41,Foreigner,Tuesday
2024-01-23,10,1,F,36,Foreigner,Tuesday
2024-01-23,12,1,M,64,Local,Tuesday
2024-01-23,16,1,M,52,Foreigner,Tuesday
2024-01-23,10,1,M,36,Local,Tuesday
2024-01-23,13,1,F,41,Local,Tuesday
2024-01-23,16,1,M,47,Local,Tuesday
2024-01-23,18,1,F,24,Local,Tuesday
2024-01-23,18,1,F,46,Foreigner,Tuesday
2024-01-23,15,1,M,44,Local,Tuesday
2024-01-23,18,1,M,64,Foreigner,Tuesday
2024-01-23,10,1,F,66,Local,Tuesday
2024-01-23,15,1,M,44,Local,Tuesday
2024-01-23,11,1,F,28,Local,Tuesday
2024-01-23,12,1,F,31,Local,Tuesday
2024-01-23,15,1,M,55,Local,Tuesday
2024-01-23,12,1,F,58,Local,Tuesday
2024-01-23,14,1,F,62,Local,Tuesday
2024-01-23,15,1,F,34,Foreigner,Tuesday
2024-01-23,17,1,F,25,Local,Tuesday
2024-01-23,10,1,F,41,Foreigner,Tuesday
2024-01-23,12,1,F,48,Local,Tuesday
2024-01-23,14,1,F,64,Foreigner,Tuesday
2024-01-23,10,1,F,21,Local,Tuesday
2024-01-23,14,1,F,59,Local,Tuesday
2024-01-23,15,1,M,30,Local,Tuesday
2024-01-23,10,1,F,18,Foreigner,Tuesday
2024-01-23,15,1,F,59,Foreigner,Tuesday
2024-01-23,16,1,M,56,Foreigner,Tuesday
2024-01-23,18,1,F,46,Local,Tuesday
2024-01-23,11,1,F,51,Local,Tuesday
2024-01-23,16,1,M,46,Local,Tuesday
2024-01-23,18,1,F,37,Foreigner,Tuesday
2024-01-23,10,1,F,63,Foreigner,Tuesday
2024-01-23,14,1,F,20,Local,Tuesday
2024-01-23,10,1,M,47,Local,Tuesday
2024-01-23,13,1,F,23,Foreigner,Tuesday
2024-01-23,15,1,F,32,Local,Tuesday
2024-01-23,15,1,M,32,Local,Tuesday
2024-01-23,18,1,M,19,Local,Tuesday
2024-01-23,15,1,F,52,Local,Tuesday
2024-01-23,18,1,F,21,Local,Tuesday
2024-01-23,10,1,F,30,Local,Tuesday
2024-01-23,18,1,M,61,Local,Tuesday
2024-01-23,15,1,F,36,Local,Tuesday
2024-01-23,13,1,M,53,Local,Tuesday
2024-01-23,14,1,M,62,Local,Tuesday
2024-01-23,12,1,F,23,Local,Tuesday
2024-01-23,18,1,F,70,Local,Tuesday
2024-01-23,17,1,F,35,Local,Tuesday
2024-01-23,17,1,F,41,Foreigner,Tuesday
2024-01-23,14,1,F,46,Local,Tuesday
2024-01-23,16,1,F,69,Foreigner,Tuesday
2024-01-23,18,1,M,31,Local,Tuesday
2024-01-23,10,1,M,49,Local,Tuesday
2024-01-23,14,1,F,56,Foreigner,Tuesday
2024-01-23,17,1,F,28,Local,Tuesday
2024-01-23,17,1,M,35,Local,Tuesday
2024-01-23,17,1,F,56,Local,Tuesday
2024-01-23,10,1,F,58,Local,Tuesday
2024-01-23,17,1,F,21,Local,Tuesday
2024-01-23,18,1,F,18,Local,Tuesday
2024-01-23,13,1,M,33,Local,Tuesday
2024-01-23,12,1,F,28,Local,Tuesday
2024-01-23,13,1,F,30,Local,Tuesday
2024-01-23,13,1,M,50,Local,Tuesday
2024-01-23,13,1,M,52,Local,Tuesday
2024-01-23,14,1,F,38,Local,Tuesday
2024-01-23,12,1,F,33,Local,Tuesday
2024-01-23,13,1,F,67,Local,Tuesday
2024-01-23,18,1,F,31,Local,Tuesday
2024-01-23,16,1,F,22,Local,Tuesday
2024-01-23,11,1,F,61,Local,Tuesday
2024-01-23,11,1,M,61,Local,Tuesday
2024-01-23,17,1,M,37,Local,Tuesday
2024-01-23,10,1,M,67,Local,Tuesday
2024-01-23,17,1,M,62,Foreigner,Tuesday
2024-01-23,11,1,M,51,Foreigner,Tuesday
2024-01-24,10,1,F,24,Local,Wednesday
2024-01-24,18,1,M,60,Local,Wednesday
2024-01-24,16,1,F,61,Local,Wednesday
2024-01-24,11,1,M,55,Local,Wednesday
2024-01-24,11,1,F,43,Local,Wednesday
2024-01-24,18,1,F,20,Foreigner,Wednesday
2024-01-24,15,1,M,45,Local,Wednesday
2024-01-24,13,1,F,52,Local,Wednesday
2024-01-24,18,1,M,25,Local,Wednesday
2024-01-24,13,1,F,53,Foreigner,Wednesday
2024-01-24,15,1,M,30,Local,Wednesday
2024-01-24,12,1,F,59,Foreigner,Wednesday
2024-01-24,12,1,M,46,Local,Wednesday
2024-01-24,12,1,M,47,Local,Wednesday
2024-01-24,12,1,M,51,Local,Wednesday
2024-01-24,11,1,M,27,Local,Wednesday
2024-01-24,15,1,F,51,Local,Wednesday
2024-01-24,14,1,M,48,Foreigner,Wednesday
2024-01-24,12,1,F,61,Local,Wednesday
2024-01-24,10,1,F,66,Local,Wednesday
2024-01-24,11,1,F,42,Local,Wednesday
2024-01-24,16,1,M,62,Foreigner,Wednesday
2024-01-24,16,1,F,39,Local,Wednesday
2024-01-24,14,1,M,31,Local,Wednesday
2024-01-24,14,1,M,22,Local,Wednesday
2024-01-24,10,1,F,44,Local,Wednesday
2024-01-24,18,1,F,43,Local,Wednesday
2024-01-24,12,1,M,54,Local,Wednesday
2024-01-24,12,1,F,38,Local,Wednesday
2024-01-24,16,1,F,36,Local,Wednesday
2024-01-24,10,1,F,26,Foreigner,Wednesday
2024-01-24,16,1,M,61,Local,Wednesday
2024-01-24,15,1,F,33,Local,Wednesday
2024-01-24,11,1,F,70,Local,Wednesday
2024-01-24,15,1,F,49,Local,Wednesday
2024-01-24,18,1,F,35,Local,Wednesday
2024-01-24,14,1,M,35,Local,Wednesday
2024-01-24,11,1,M,51,Local,Wednesday
2024-01-24,13,1,M,58,Foreigner,Wednesday
2024-01-24,18,1,F,27,Local,Wednesday
2024-01-24,14,1,M,56,Local,Wednesday
2024-01-24,16,1,M,37,Local,Wednesday
2024-01-24,17,1,F,38,Local,Wednesday
2024-01-24,15,1,M,40,Local,Wednesday
2024-01-24,13,1,M,52,Local,Wednesday
2024-01-24,18,1,M,43,Local,Wednesday
2024-01-24,11,1,F,57,Local,Wednesday
2024-01-24,10,1,F,31,Local,Wednesday
2024-01-24,13,1,M,54,Local,Wednesday
2024-01-24,18,1,F,31,Local,Wednesday
2024-01-24,10,1,F,40,Local,Wednesday
2024-01-24,14,1,F,59,Local,Wednesday
2024-01-24,15,1,M,32,Local,Wednesday
2024-01-24,14,1,F,38,Local,Wednesday
2024-01-24,12,1,F,64,Local,Wednesday
2024-01-24,12,1,M,28,Local,Wednesday
2024-01-24,12,1,M,34,Local,Wednesday
2024-01-24,12,1,F,58,Local,Wednesday
2024-01-24,10,1,F,60,Local,Wednesday
2024-01-24,11,1,F,36,Local,Wednesday
2024-01-24,11,1,F,52,Local,Wednesday
2024-01-24,12,1,F,26,Local,Wednesday
2024-01-24,14,1,F,55,Foreigner,Wednesday
2024-01-24,17,1,M,70,Foreigner,Wednesday
2024-01-24,11,1,M,34,Local,Wednesday
2024-01-24,12,1,M,35,Local,Wednesday
2024-01-24,14,1,M,29,Local,Wednesday
2024-01-24,13,1,F,36,Foreigner,Wednesday
2024-01-24,12,1,M,45,Local,Wednesday
2024-01-24,16,1,F,56,Local,Wednesday
2024-01-24,12,1,F,40,Local,Wednesday
2024-01-24,14,1,F,41,Local,Wednesday
2024-01-24,17,1,F,44,Local,Wednesday
2024-01-24,16,1,F,42,Local,Wednesday
2024-01-24,18,1,M,20,Foreigner,Wednesday
2024-01-24,17,1,F,49,Foreigner,Wednesday
2024-01-24,11,1,F,26,Foreigner,Wednesday
2024-01-24,10,1,M,38,Local,Wednesday
2024-01-24,11,1,F,62,Local,Wednesday
2024-01-24,11,1,M,19,Foreigner,Wednesday
2024-01-24,11,1,F,45,Foreigner,Wednesday
2024-01-24,14,1,F,45,Local,Wednesday
2024-01-24,14,1,F,39,Local,Wednesday
2024-01-24,11,1,F,19,Local,Wednesday
2024-01-24,18,1,M,49,Local,Wednesday
2024-01-24,16,1,F,29,Local,Wednesday
2024-01-24,14,1,F,22,Local,Wednesday
2024-01-24,15,1,M,38,Local,Wednesday
2024-01-24,18,1,F,40,Local,Wednesday
2024-01-24,14,1,F,57,Local,Wednesday
2024-01-24,16,1,M,64,Local,Wednesday
2024-01-24,17,1,F,21,Foreigner,Wednesday
2024-01-24,17,1,M,69,Local,Wednesday
2024-01-24,13,1,M,35,Local,Wednesday
2024-01-24,14,1,F,61,Foreigner,Wednesday
2024-01-24,15,1,M,23,Local,Wednesday
2024-01-24,10,1,M,42,Foreigner,Wednesday
2024-01-24,12,1,F,43,Local,Wednesday
2024-01-24,15,1,M,57,Local,Wednesday
2024-01-24,15,1,F,44,Local,Wednesday
2024-01-24,16,1,F,21,Local,Wednesday
2024-01-24,13,1,M,37,Local,Wednesday
2024-01-24,12,1,M,39,Foreigner,Wednesday
2024-01-24,18,1,F,57,Local,Wednesday
2024-01-24,11,1,F,66,Foreigner,Wednesday
2024-01-24,17,1,M,49,Local,Wednesday
2024-01-24,17,1,M,24,Local,Wednesday
2024-01-24,13,1,M,58,Local,Wednesday
2024-01-24,14,1,F,43,Local,Wednesday
2024-01-24,16,1,M,67,Foreigner,Wednesday
2024-01-24,11,1,F,44,Foreigner,Wednesday
2024-01-24,16,1,F,47,Local,Wednesday
2024-01-24,14,1,M,26,Foreigner,Wednesday
2024-01-24,14,1,M,59,Foreigner,Wednesday
2024-01-24,14,1,M,22,Local,Wednesday
2024-01-24,12,1,M,34,Local,Wednesday
2024-01-24,16,1,M,37,Local,Wednesday
2024-01-24,16,1,M,38,Local,Wednesday
2024-01-24,13,1,M,61,Local,Wednesday
2024-01-24,17,1,F,26,Local,Wednesday
2024-01-24,16,1,M,39,Local,Wednesday
2024-01-24,13,1,M,62,Local,Wednesday
2024-01-24,11,1,M,62,Local,Wednesday
2024-01-24,11,1,M,61,Local,Wednesday
2024-01-24,13,1,M,55,Local,Wednesday
2024-01-24,17,1,F,52,Local,Wednesday
2024-01-24,10,1,M,24,Foreigner,Wednesday
2024-01-24,11,1,F,42,Local,Wednesday
2024-01-24,17,1,F,30,Local,Wednesday
2024-01-24,17,1,M,58,Foreigner,Wednesday
2024-01-24,12,1,F,18,Local,Wednesday
2024-01-24,11,1,F,62,Local,Wednesday
2024-01-24,16,1,F,19,Local,Wednesday
2024-01-24,17,1,F,53,Local,Wednesday
2024-01-24,11,1,M,25,Local,Wednesday
2024-01-24,10,1,F,69,Local,Wednesday
2024-01-24,12,1,F,48,Foreigner,Wednesday
2024-01-24,10,1,F,50,Local,Wednesday
2024-01-24,12,1,M,37,Local,Wednesday
2024-01-24,11,1,M,20,Foreigner,Wednesday
2024-01-24,15,1,M,51,Local,Wednesday
2024-01-24,18,1,M,28,Local,Wednesday
2024-01-24,10,1,M,19,Local,Wednesday
2024-01-24,18,1,F,23,Local,Wednesday
2024-01-24,12,1,M,46,Local,Wednesday
2024-01-24,17,1,M,67,Local,Wednesday
2024-01-24,12,1,M,26,Local,Wednesday
2024-01-24,18,1,M,45,Local,Wednesday
2024-01-24,13,1,M,65,Foreigner,Wednesday
2024-01-24,17,1,F,30,Local,Wednesday
2024-01-24,15,1,M,29,Local,Wednesday
2024-01-24,11,1,M,56,Local,Wednesday
2024-01-24,13,1,M,55,Local,Wednesday
2024-01-24,17,1,M,57,Foreigner,Wednesday
2024-01-24,13,1,M,65,Local,Wednesday
2024-01-24,15,1,F,54,Foreigner,Wednesday
2024-01-24,16,1,F,47,Local,Wednesday
2024-01-24,11,1,F,43,Local,Wednesday
2024-01-24,10,1,F,61,Local,Wednesday
2024-01-24,13,1,M,39,Local,Wednesday
2024-01-24,14,1,M,62,Local,Wednesday
2024-01-24,16,1,M,37,Foreigner,Wednesday
2024-01-24,12,1,M,70,Foreigner,Wednesday
2024-01-24,17,1,M,31,Local,Wednesday
2024-01-24,10,1,M,25,Foreigner,Wednesday
2024-01-24,13,1,F,36,Local,Wednesday
2024-01-24,13,1,M,47,Local,Wednesday
2024-01-24,14,1,M,37,Local,Wednesday
2024-01-24,15,1,F,50,Local,Wednesday
2024-01-24,13,1,F,41,Local,Wednesday
2024-01-24,10,1,M,67,Local,Wednesday
2024-01-24,14,1,M,26,Local,Wednesday
2024-01-24,11,1,M,46,Local,Wednesday
2024-01-24,10,1,M,41,Local,Wednesday
2024-01-24,11,1,F,70,Local,Wednesday
2024-01-24,16,1,F,30,Local,Wednesday
2024-01-24,18,1,F,66,Foreigner,Wednesday
2024-01-24,17,1,M,45,Foreigner,Wednesday
2024-01-24,17,1,M,43,Foreigner,Wednesday
2024-01-24,11,1,M,28,Local,Wednesday
2024-01-24,14,1,F,61,Local,Wednesday
2024-01-24,18,1,M,47,Local,Wednesday
2024-01-24,13,1,F,34,Foreigner,Wednesday
2024-01-24,15,1,M,65,Local,Wednesday
2024-01-24,11,1,F,42,Local,Wednesday
2024-01-24,13,1,M,65,Local,Wednesday
2024-01-24,11,1,F,67,Local,Wednesday
2024-01-24,11,1,F,69,Local,Wednesday
2024-01-24,11,1,F,43,Foreigner,Wednesday
2024-01-24,13,1,M,41,Local,Wednesday
2024-01-24,14,1,M,59,Local,Wednesday
2024-01-24,11,1,F,70,Local,Wednesday
2024-01-24,11,1,M,33,Foreigner,Wednesday
2024-01-24,10,1,M,39,Local,Wednesday
2024-01-24,16,1,F,19,Foreigner,Wednesday
2024-01-24,17,1,M,52,Local,Wednesday
2024-01-24,17,1,M,31,Local,Wednesday
2024-01-24,18,1,M,55,Local,Wednesday
2024-01-24,16,1,M,46,Local,Wednesday
2024-01-24,11,1,F,65,Foreigner,Wednesday
2024-01-24,17,1,F,64,Foreigner,Wednesday
2024-01-24,11,1,M,20,Local,Wednesday
2024-01-24,14,1,M,57,Local,Wednesday
2024-01-24,18,1,F,52,Local,Wednesday
2024-01-24,16,1,F,33,Local,Wednesday
2024-01-24,10,1,F,30,Local,Wednesday
2024-01-24,12,1,M,70,Local,Wednesday
2024-01-24,12,1,M,27,Foreigner,Wednesday
2024-01-24,14,1,F,19,Local,Wednesday
2024-01-24,13,1,F,57,Local,Wednesday
2024-01-24,11,1,M,26,Local,Wednesday
2024-01-24,16,1,M,39,Foreigner,Wednesday
2024-01-24,18,1,M,58,Local,Wednesday
2024-01-24,10,1,F,21,Local,Wednesday
2024-01-24,12,1,M,52,Local,Wednesday
2024-01-24,14,1,M,35,Local,Wednesday
2024-01-24,15,1,M,35,Local,Wednesday
2024-01-24,14,1,M,52,Local,Wednesday
2024-01-24,12,1,F,54,Foreigner,Wednesday
2024-01-24,17,1,M,53,Local,Wednesday
2024-01-24,14,1,F,39,Foreigner,Wednesday
2024-01-24,15,1,M,33,Local,Wednesday
2024-01-24,12,1,F,36,Local,Wednesday
2024-01-24,11,1,F,63,Local,Wednesday
2024-01-24,18,1,F,42,Local,Wednesday
2024-01-24,18,1,M,44,Local,Wednesday
2024-01-24,13,1,F,22,Local,Wednesday
2024-01-24,11,1,M,34,Local,Wednesday
2024-01-24,18,1,M,49,Local,Wednesday
2024-01-24,16,1,M,55,Local,Wednesday
2024-01-24,12,1,F,20,Local,Wednesday
2024-01-24,10,1,F,67,Local,Wednesday
2024-01-24,14,1,M,38,Local,Wednesday
2024-01-24,13,1,F,64,Foreigner,Wednesday
2024-01-24,12,1,M,18,Foreigner,Wednesday
2024-01-24,11,1,F,32,Local,Wednesday
2024-01-24,16,1,F,25,Local,Wednesday
2024-01-24,11,1,F,38,Local,Wednesday
2024-01-24,11,1,M,18,Foreigner,Wednesday
2024-01-24,18,1,F,37,Local,Wednesday
2024-01-24,12,1,M,47,Local,Wednesday
2024-01-24,15,1,M,67,Local,Wednesday
2024-01-25,14,1,M,24,Local,Thursday
2024-01-25,17,1,M,64,Local,Thursday
2024-01-25,17,1,F,45,Local,Thursday
2024-01-25,18,1,F,21,Local,Thursday
2024-01-25,13,1,F,69,Local,Thursday
2024-01-25,15,1,F,46,Local,Thursday
2024-01-25,12,1,M,54,Local,Thursday
2024-01-25,12,1,M,37,Local,Thursday
2024-01-25,16,1,F,44,Local,Thursday
2024-01-25,17,1,M,27,Local,Thursday
2024-01-25,15,1,M,45,Foreigner,Thursday
2024-01-25,17,1,M,64,Local,Thursday
2024-01-25,13,1,M,63,Local,Thursday
2024-01-25,12,1,M,43,Local,Thursday
2024-01-25,18,1,M,60,Foreigner,Thursday
2024-01-25,13,1,M,27,Local,Thursday
2024-01-25,14,1,F,29,Local,Thursday
2024-01-25,12,1,F,60,Local,Thursday
2024-01-25,18,1,M,65,Local,Thursday
2024-01-25,10,1,M,18,Local,Thursday
2024-01-25,16,1,F,70,Local,Thursday
2024-01-25,11,1,F,19,Foreigner,Thursday
2024-01-25,18,1,M,50,Foreigner,Thursday
2024-01-25,13,1,M,60,Local,Thursday
2024-01-25,18,1,M,32,Foreigner,Thursday
2024-01-25,17,1,F,33,Local,Thursday
2024-01-25,11,1,F,51,Local,Thursday
2024-01-25,13,1,M,38,Local,Thursday
2024-01-25,10,1,F,50,Local,Thursday
2024-01-25,18,1,F,34,Local,Thursday
2024-01-25,14,1,M,54,Local,Thursday
2024-01-25,15,1,M,24,Local,Thursday
2024-01-25,16,1,F,67,Local,Thursday
2024-01-25,11,1,F,58,Local,Thursday
2024-01-25,16,1,M,67,Local,Thursday
2024-01-25,13,1,M,18,Local,Thursday
2024-01-25,12,1,M,70,Local,Thursday
2024-01-25,15,1,F,29,Foreigner,Thursday
2024-01-25,17,1,F,49,Foreigner,Thursday
2024-01-25,18,1,M,48,Local,Thursday
2024-01-25,15,1,F,69,Foreigner,Thursday
2024-01-25,12,1,F,33,Local,Thursday
2024-01-25,10,1,F,53,Local,Thursday
2024-01-25,18,1,M,48,Local,Thursday
2024-01-25,10,1,M,64,Local,Thursday
2024-01-25,14,1,M,44,Local,Thursday
2024-01-25,15,1,M,46,Local,Thursday
2024-01-25,13,1,F,42,Local,Thursday
2024-01-25,18,1,F,60,Local,Thursday
2024-01-25,16,1,F,62,Local,Thursday
2024-01-25,17,1,F,57,Foreigner,Thursday
2024-01-25,14,1,F,68,Local,Thursday
2024-01-25,15,1,F,56,Local,Thursday
2024-01-25,18,1,M,24,Local,Thursday
2024-01-25,10,1,M,50,Foreigner,Thursday
2024-01-25,13,1,F,39,Foreigner,Thursday
2024-01-25,12,1,F,33,Foreigner,Thursday
2024-01-25,10,1,M,59,Local,Thursday
2024-01-25,17,1,M,19,Local,Thursday
2024-01-25,15,1,M,66,Foreigner,Thursday
2024-01-25,14,1,F,70,Local,Thursday
2024-01-25,15,1,M,62,Local,Thursday
2024-01-25,13,1,M,37,Foreigner,Thursday
2024-01-25,14,1,M,31,Local,Thursday
2024-01-25,17,1,M,34,Local,Thursday
2024-01-25,15,1,M,25,Local,Thursday
2024-01-25,12,1,F,46,Local,Thursday
2024-01-25,13,1,F,35,Local,Thursday
2024-01-25,16,1,M,21,Local,Thursday
2024-01-25,17,1,F,52,Local,Thursday
2024-01-25,15,1,M,53,Local,Thursday
2024-01-25,16,1,M,35,Local,Thursday
2024-01-25,11,1,F,69,Local,Thursday
2024-01-25,17,1,M,21,Local,Thursday
2024-01-25,10,1,M,35,Foreigner,Thursday
2024-01-25,12,1,F,42,Local,Thursday
2024-01-25,11,1,M,22,Foreigner,Thursday
2024-01-25,16,1,M,65,Local,Thursday
2024-01-25,12,1,F,54,Local,Thursday
2024-01-25,16,1,M,67,Local,Thursday
2024-01-25,12,1,M,26,Foreigner,Thursday
2024-01-25,15,1,F,62,Local,Thursday
2024-01-25,13,1,M,70,Local,Thursday
2024-01-25,12,1,M,68,Foreigner,Thursday
2024-01-25,11,1,F,58,Local,Thursday
2024-01-25,18,1,M,64,Local,Thursday
2024-01-25,17,1,F,20,Local,Thursday
2024-01-25,14,1,M,44,Local,Thursday
2024-01-25,12,1,F,62,Foreigner,Thursday
2024-01-25,16,1,M,23,Local,Thursday
2024-01-25,15,1,F,54,Local,Thursday
2024-01-25,13,1,F,38,Local,Thursday
2024-01-25,15,1,M,42,Local,Thursday
2024-01-25,17,1,F,24,Local,Thursday
2024-01-25,18,1,F,59,Local,Thursday
2024-01-25,14,1,F,35,Local,Thursday
2024-01-25,10,1,M,64,Local,Thursday
2024-01-25,12,1,F,41,Local,Thursday
2024-01-25,13,1,M,45,Local,Thursday
2024-01-25,15,1,F,48,Foreigner,Thursday
2024-01-25,18,1,M,20,Foreigner,Thursday
2024-01-25,18,1,M,35,Foreigner,Thursday
2024-01-25,14,1,F,59,Foreigner,Thursday
2024-01-25,12,1,F,43,Local,Thursday
2024-01-25,11,1,M,30,Local,Thursday
2024-01-25,11,1,M,42,Foreigner,Thursday
2024-01-25,18,1,M,70,Foreigner,Thursday
2024-01-25,18,1,M,47,Local,Thursday
2024-01-25,15,1,F,52,Local,Thursday
2024-01-25,11,1,M,57,Foreigner,Thursday
2024-01-25,17,1,F,50,Local,Thursday
2024-01-25,13,1,M,44,Local,Thursday
2024-01-25,10,1,F,63,Local,Thursday
2024-01-25,17,1,M,62,Local,Thursday
2024-01-25,14,1,F,53,Local,Thursday
2024-01-25,13,1,M,36,Local,Thursday
2024-01-25,14,1,F,25,Local,Thursday
2024-01-25,17,1,M,44,Local,Thursday
2024-01-25,12,1,F,36,Foreigner,Thursday
2024-01-25,14,1,M,58,Local,Thursday
2024-01-25,14,1,M,38,Local,Thursday
2024-01-25,18,1,F,52,Local,Thursday
2024-01-25,15,1,F,26,Local,Thursday
2024-01-25,12,1,F,20,Foreigner,Thursday
2024-01-25,11,1,F,49,Local,Thursday
2024-01-25,13,1,F,65,Local,Thursday
2024-01-25,11,1,F,69,Local,Thursday
2024-01-25,14,1,F,42,Local,Thursday
2024-01-25,11,1,F,45,Local,Thursday
2024-01-25,10,1,M,37,Local,Thursday
2024-01-25,12,1,F,42,Foreigner,Thursday
2024-01-25,15,1,M,31,Local,Thursday
2024-01-25,16,1,M,51,Local,Thursday
2024-01-25,18,1,F,64,Foreigner,Thursday
2024-01-25,11,1,F,21,Local,Thursday
2024-01-25,11,1,M,62,Foreigner,Thursday
2024-01-25,18,1,F,19,Local,Thursday
2024-01-25,16,1,M,35,Local,Thursday
2024-01-25,14,1,F,44,Local,Thursday
2024-01-25,13,1,F,45,Local,Thursday
2024-01-25,15,1,M,66,Foreigner,Thursday
2024-01-25,10,1,F,45,Local,Thursday
2024-01-25,13,1,M,56,Local,Thursday
2024-01-25,18,1,M,61,Local,Thursday
2024-01-25,11,1,F,56,Foreigner,Thursday
2024-01-25,11,1,F,20,Local,Thursday
2024-01-25,14,1,F,67,Local,Thursday
2024-01-25,10,1,F,62,Foreigner,Thursday
2024-01-25,11,1,F,49,Local,Thursday
2024-01-25,11,1,M,36,Local,Thursday
2024-01-25,13,1,M,43,Local,Thursday
2024-01-25,12,1,F,28,Foreigner,Thursday
2024-01-25,13,1,F,52,Foreigner,Thursday
2024-01-25,11,1,F,52,Local,Thursday
2024-01-25,14,1,F,58,Foreigner,Thursday
2024-01-25,14,1,F,19,Local,Thursday
2024-01-25,11,1,M,60,Foreigner,Thursday
2024-01-25,11,1,M,34,Local,Thursday
2024-01-25,12,1,M,67,Local,Thursday
2024-01-25,17,1,F,35,Local,Thursday
2024-01-25,12,1,M,30,Local,Thursday
2024-01-25,16,1,M,55,Local,Thursday
2024-01-25,13,1,F,36,Local,Thursday
2024-01-25,13,1,M,59,Foreigner,Thursday
2024-01-25,14,1,M,23,Foreigner,Thursday
2024-01-25,16,1,F,42,Local,Thursday
2024-01-25,14,1,F,21,Local,Thursday
2024-01-25,15,1,F,31,Foreigner,Thursday
2024-01-25,11,1,M,43,Local,Thursday
2024-01-25,18,1,M,39,Foreigner,Thursday
2024-01-25,13,1,M,48,Local,Thursday
2024-01-25,15,1,M,57,Local,Thursday
2024-01-25,18,1,F,54,Local,Thursday
2024-01-25,15,1,F,60,Local,Thursday
2024-01-25,12,1,M,62,Local,Thursday
2024-01-25,17,1,M,27,Local,Thursday
2024-01-25,17,1,M,59,Local,Thursday
2024-01-25,12,1,F,62,Local,Thursday
2024-01-25,13,1,M,46,Foreigner,Thursday
2024-01-25,17,1,M,44,Local,Thursday
2024-01-25,14,1,M,39,Local,Thursday
2024-01-25,12,1,F,55,Local,Thursday
2024-01-25,11,1,F,50,Local,Thursday
2024-01-25,10,1,M,21,Local,Thursday
2024-01-25,15,1,F,58,Local,Thursday
2024-01-25,14,1,F,64,Foreigner,Thursday
2024-01-25,11,1,M,31,Local,Thursday
